Date,TSLA,NVDA,AMD,INTC
2025-01-21,424.07000732421875,140.79933166503906,122.27999877929688,21.770000457763672
2025-01-22,415.1099853515625,147.03799438476562,123.75,21.860000610351562
2025-01-23,412.3800048828125,147.1879425048828,123.04000091552734,21.56999969482422
2025-01-24,406.5799865722656,142.58892822265625,122.83999633789062,20.829999923706055
2025-01-27,397.1499938964844,118.39421081542969,115.01000213623047,20.290000915527344
2025-01-28,398.0899963378906,128.9619140625,114.16999816894531,19.799999237060547
2025-01-29,389.1000061035156,123.67305755615234,117.3499984741211,19.75
2025-01-30,400.2799987792969,124.62285614013672,118.86000061035156,20.010000228881836
2025-01-31,404.6000061035156,120.04385375976562,115.94999694824219,19.43000030517578
2025-02-03,383.67999267578125,116.63459777832031,114.2699966430664,19.3799991607666
2025-02-04,392.2099914550781,118.62416076660156,119.5,19.290000915527344
2025-02-05,378.1700134277344,124.80281066894531,112.01000213623047,19.649999618530273
2025-02-06,374.32000732421875,128.65196228027344,110.16000366210938,19.3799991607666
2025-02-07,361.6199951171875,129.8117218017578,107.55999755859375,19.100000381469727
2025-02-10,350.7300109863281,133.54090881347656,110.4800033569336,19.770000457763672
2025-02-11,328.5,132.77108764648438,111.0999984741211,20.969999313354492
2025-02-12,336.510009765625,131.11143493652344,111.72000122070312,22.479999542236328
2025-02-13,355.94000244140625,135.26052856445312,111.80999755859375,24.1299991607666
2025-02-14,355.8399963378906,138.81976318359375,113.0999984741211,23.600000381469727
2025-02-18,354.1099853515625,139.36964416503906,114.27999877929688,27.389999389648438
2025-02-19,360.55999755859375,139.19967651367188,114.69000244140625,25.719999313354492
2025-02-20,354.3999938964844,140.07948303222656,114.16999816894531,26.09000015258789
2025-02-21,337.79998779296875,134.4007110595703,110.83999633789062,24.8700008392334
2025-02-24,330.5299987792969,130.2516326904297,108.11000061035156,24.270000457763672
2025-02-25,302.79998779296875,126.6024169921875,103.95999908447266,22.989999771118164
2025-02-26,290.79998779296875,131.2514190673828,104.73999786376953,23.520000457763672
2025-02-27,281.95001220703125,120.12383270263672,99.51000213623047,23.09000015258789
2025-02-28,292.9800109863281,124.89279174804688,99.86000061035156,23.729999542236328
2025-03-03,284.6499938964844,114.03515625,98.2300033569336,22.739999771118164
2025-03-04,272.0400085449219,115.96473693847656,100.75,21.329999923706055
2025-03-05,279.1000061035156,117.27445220947266,101.66999816894531,20.809999465942383
2025-03-06,263.45001220703125,110.5459213256836,98.8499984741211,20.75
2025-03-07,262.6700134277344,112.66545867919922,100.30999755859375,20.639999389648438
2025-03-10,222.14999389648438,106.95670318603516,96.62999725341797,19.93000030517578
2025-03-11,230.5800018310547,108.73631286621094,96.76000213623047,19.780000686645508
2025-03-12,248.08999633789062,115.7254409790039,100.79000091552734,20.68000030517578
2025-03-13,240.67999267578125,115.56546020507812,98.11000061035156,23.700000762939453
2025-03-14,249.97999572753906,121.65469360351562,100.97000122070312,24.049999237060547
2025-03-17,238.00999450683594,119.51496124267578,104.58999633789062,25.690000534057617
2025-03-18,225.30999755859375,115.41547393798828,103.51000213623047,25.920000076293945
2025-03-19,235.86000061035156,117.50521087646484,106.2300033569336,24.1200008392334
2025-03-20,236.25999450683594,118.51508331298828,107.13999938964844,23.959999084472656
2025-03-21,248.7100067138672,117.68518829345703,106.44000244140625,24.260000228881836
2025-03-24,278.3900146484375,121.39472961425781,113.8499984741211,24.219999313354492
2025-03-25,288.1400146484375,120.67481994628906,114.80999755859375,24.200000762939453
2025-03-26,272.05999755859375,113.74568939208984,110.19000244140625,23.420000076293945
2025-03-27,273.1300048828125,111.41598510742188,106.6500015258789,23.6200008392334
2025-03-28,263.54998779296875,109.65620422363281,103.22000122070312,22.709999084472656
2025-03-31,259.1600036621094,108.36636352539062,102.73999786376953,22.709999084472656
2025-04-01,268.4599914550781,110.13613891601562,102.77999877929688,22.049999237060547
2025-04-02,282.760009765625,110.4061050415039,102.95999908447266,21.979999542236328
2025-04-03,267.2799987792969,101.78719329833984,93.80000305175781,22.43000030517578
2025-04-04,239.42999267578125,94.29813385009766,85.76000213623047,19.850000381469727
2025-04-07,233.2899932861328,97.6277084350586,83.63999938964844,19.56999969482422
2025-04-08,221.86000061035156,96.28788757324219,78.20999908447266,18.1299991607666
2025-04-09,272.20001220703125,114.31561279296875,96.83999633789062,21.530000686645508
2025-04-10,252.39999389648438,107.55646514892578,88.69999694824219,19.8799991607666
2025-04-11,252.30999755859375,110.9160385131836,93.4000015258789,19.739999771118164
2025-04-14,252.35000610351562,110.6960678100586,94.5,20.309999465942383
2025-04-15,254.11000061035156,112.18588256835938,95.29000091552734,19.850000381469727
2025-04-16,241.5500030517578,104.47685241699219,88.29000091552734,19.229999542236328
2025-04-17,241.3699951171875,101.47722625732422,87.5,18.93000030517578
2025-04-21,227.5,96.89781188964844,85.55999755859375,18.84000015258789
2025-04-22,237.97000122070312,98.87755584716797,86.26000213623047,19.510000228881836
2025-04-23,250.74000549316406,102.69707489013672,90.38999938964844,20.59000015258789
2025-04-24,259.510009765625,106.4166030883789,94.47000122070312,21.489999771118164
2025-04-25,284.95001220703125,110.99604034423828,96.6500015258789,20.049999237060547
2025-04-28,285.8800048828125,108.71631622314453,96.38999938964844,20.510000228881836
2025-04-29,292.0299987792969,109.00627899169922,96.05999755859375,20.34000015258789
2025-04-30,282.1600036621094,108.90629577636719,97.3499984741211,20.100000381469727
2025-05-01,280.5199890136719,111.59595489501953,96.6500015258789,19.979999542236328
2025-05-02,287.2099914550781,114.485595703125,98.80000305175781,20.6200008392334
2025-05-05,280.260009765625,113.80567932128906,100.58999633789062,20.270000457763672
